path,loc,tier,status,finding_count,reviewed_at
src/app/stac_client.h,67,A,pending,0,
src/app/vertextool/qgslockedfeature.cpp,330,A,pending,0,
src/app/vertextool/qgslockedfeature.h,182,A,pending,0,
src/app/vertextool/qgsvertexeditor.cpp,675,A,pending,0,
src/app/vertextool/qgsvertexeditor.h,192,A,pending,0,
src/app/vertextool/qgsvertextool.cpp,3502,A,pending,0,
src/app/vertextool/qgsvertextool.h,578,A,pending,0,
src/app/widgets/annotation_widget.cpp,154,A,pending,0,
src/app/widgets/annotation_widget.h,55,A,pending,0,
src/app/widgets/band_role_combo.cpp,93,A,pending,0,
src/app/widgets/band_role_combo.h,43,A,pending,0,
src/app/widgets/comparison_widget.cpp,231,A,pending,0,
src/app/widgets/comparison_widget.h,79,A,pending,0,
src/app/widgets/cross_section_widget.cpp,211,A,pending,0,
src/app/widgets/cross_section_widget.h,51,A,pending,0,
src/app/widgets/crs_selector.cpp,64,A,pending,0,
src/app/widgets/crs_selector.h,47,A,pending,0,
src/app/widgets/guided_workflow_widget.cpp,810,A,pending,0,
src/app/widgets/guided_workflow_widget.h,99,A,pending,0,
src/app/widgets/histogram_stretch_widget.cpp,478,A,pending,0,
src/app/widgets/histogram_stretch_widget.h,100,A,pending,0,
src/app/widgets/histogram_widget.cpp,876,A,pending,0,
src/app/widgets/histogram_widget.h,172,A,pending,0,
src/app/widgets/progress_dialog.cpp,140,A,pending,0,
src/app/widgets/progress_dialog.h,56,A,pending,0,
src/app/widgets/python_script_editor.cpp,299,A,pending,0,
src/app/widgets/python_script_editor.h,149,A,pending,0,
src/app/widgets/raster_layer_combo.cpp,43,A,pending,0,
src/app/widgets/raster_layer_combo.h,33,A,pending,0,
src/app/widgets/resolution_widget.cpp,205,A,pending,0,
src/app/widgets/resolution_widget.h,86,A,pending,0,
src/app/widgets/roi_statistics_widget.cpp,372,A,pending,0,
src/app/widgets/roi_statistics_widget.h,78,A,pending,0,
src/app/widgets/rs_empty_state_widget.cpp,210,A,pending,0,
src/app/widgets/rs_empty_state_widget.h,76,A,pending,0,
src/app/widgets/rs_result_summary.cpp,267,A,pending,0,
src/app/widgets/rs_result_summary.h,56,A,pending,0,
src/app/widgets/rs_scan_pool.cpp,46,A,pending,0,
src/app/widgets/rs_scan_pool.h,71,A,pending,0,
src/app/widgets/rs_toolbar_flow_host.cpp,437,A,pending,0,
src/app/widgets/rs_toolbar_flow_host.h,90,A,pending,0,
src/app/widgets/spectral_profile_widget.cpp,588,A,pending,0,
src/app/widgets/spectral_profile_widget.h,140,A,pending,0,
src/app/workbench/adapters.cpp,87,A,pending,0,
src/app/workbench/adapters.h,105,A,pending,0,
src/app/workbench/command_defs.cpp,512,A,pending,0,
src/app/workbench/command_defs.h,26,A,pending,0,
src/app/workbench/command_palette.cpp,252,A,pending,0,
src/app/workbench/command_palette.h,73,A,pending,0,
src/app/workbench/command_registry.cpp,189,A,pending,0,
src/app/workbench/command_registry.h,128,A,pending,0,
src/app/workbench/dataset_experiment_panel.cpp,523,A,pending,0,
src/app/workbench/dataset_experiment_panel.h,80,A,pending,0,
src/app/workbench/inspector_host.cpp,212,A,pending,0,
src/app/workbench/inspector_host.h,107,A,pending,0,
src/app/workbench/interactive_session.cpp,17,A,pending,0,
src/app/workbench/interactive_session.h,57,A,pending,0,
src/app/workbench/layer_sections.cpp,332,A,pending,0,
src/app/workbench/layer_sections.h,93,A,pending,0,
src/app/workbench/marshal_ui.h,44,A,pending,0,
src/app/workbench/model_workbench_panel.cpp,305,A,pending,0,
src/app/workbench/model_workbench_panel.h,62,A,pending,0,
src/app/workbench/plugin_command_defs.cpp,48,A,pending,0,
src/app/workbench/plugin_command_defs.h,31,A,pending,0,
src/app/workbench/processing_history_model.cpp,185,A,pending,0,
src/app/workbench/processing_history_model.h,185,A,pending,0,
src/app/workbench/processing_history_panel.cpp,345,A,pending,0,
src/app/workbench/processing_history_panel.h,96,A,pending,0,
src/app/workbench/provenance_section.cpp,446,A,pending,0,
src/app/workbench/provenance_section.h,63,A,pending,0,
src/app/workbench/selection_context.cpp,572,A,pending,0,
src/app/workbench/selection_context.h,212,A,pending,0,
src/app/workbench/session_adapters.cpp,63,A,pending,0,
src/app/workbench/session_adapters.h,45,A,pending,0,
src/app/workbench/shutdown_policy.cpp,70,A,pending,0,
src/app/workbench/shutdown_policy.h,70,A,pending,0,
src/app/workbench/temporal_scene_model.cpp,177,A,pending,0,
src/app/workbench/temporal_scene_model.h,81,A,pending,0,
src/app/workbench/temporal_workbench_panel.cpp,506,A,pending,0,
src/app/workbench/temporal_workbench_panel.h,115,A,pending,0,
src/app/workbench/workbench_host.cpp,77,A,pending,0,
src/app/workbench/workbench_host.h,139,A,pending,0,
src/app/workbench/workbench_state.cpp,135,A,pending,0,
src/app/workbench/workbench_state.h,99,A,pending,0,
src/app/workflow/pipeline_canvas_widget.cpp,259,A,pending,0,
src/app/workflow/pipeline_canvas_widget.h,58,A,pending,0,
src/app/workflow/pipeline_connection_item.cpp,147,A,pending,0,
src/app/workflow/pipeline_connection_item.h,46,A,pending,0,
src/app/workflow/pipeline_editor_dock.cpp,210,A,pending,0,
src/app/workflow/pipeline_editor_dock.h,53,A,pending,0,
src/app/workflow/pipeline_node_item.cpp,263,A,pending,0,
src/app/workflow/pipeline_node_item.h,85,A,pending,0,
src/app/workflow/pipeline_port_item.cpp,190,A,pending,0,
src/app/workflow/pipeline_port_item.h,75,A,pending,0,
src/app/workflow/pipeline_scene.cpp,467,A,pending,0,
src/app/workflow/pipeline_scene.h,71,A,pending,0,
src/app/workflow/preset_catalog_widget.cpp,401,A,pending,0,
src/app/workflow/preset_catalog_widget.h,54,A,pending,0,
src/geospatial/CMakeLists.txt,71,A,pending,0,
src/geospatial/catalog/asset_query.cpp,476,A,pending,0,
src/geospatial/catalog/asset_query.h,158,A,pending,0,
src/geospatial/cog/cog_presets.cpp,162,A,pending,0,
src/geospatial/cog/cog_presets.h,55,A,pending,0,
src/geospatial/cog/cog_validator.cpp,173,A,pending,0,
src/geospatial/cog/cog_validator.h,42,A,pending,0,
src/geospatial/common.h,112,A,pending,0,
src/geospatial/convert/raster_convert.cpp,462,A,pending,0,
src/geospatial/convert/raster_convert.h,105,A,pending,0,
src/geospatial/crs/crs_policy.cpp,532,A,pending,0,
src/geospatial/crs/crs_policy.h,174,A,pending,0,
src/geospatial/crs/grid_descriptor.cpp,245,A,pending,0,
src/geospatial/crs/grid_descriptor.h,129,A,pending,0,
src/geospatial/doctor/data_doctor.cpp,552,A,pending,0,
src/geospatial/doctor/data_doctor.h,78,A,pending,0,
src/geospatial/formats/format_profiles.cpp,629,A,pending,0,
src/geospatial/formats/format_profiles.h,163,A,pending,0,
src/geospatial/gdal_guard.h,79,A,pending,0,
src/geospatial/hints/data_locality.cpp,165,A,pending,0,
src/geospatial/hints/data_locality.h,88,A,pending,0,
src/geospatial/identity/asset_identity.cpp,304,A,pending,0,
src/geospatial/identity/asset_identity.h,101,A,pending,0,
src/geospatial/metadata/canonical_metadata.cpp,1177,A,pending,0,
src/geospatial/metadata/canonical_metadata.h,293,A,pending,0,
src/geospatial/multidim/multidim_cube.cpp,403,A,pending,0,
src/geospatial/multidim/multidim_cube.h,113,A,pending,0,
src/geospatial/multidim/multidim_view.cpp,510,A,pending,0,
src/geospatial/multidim/multidim_view.h,160,A,pending,0,
src/geospatial/probe/probe.cpp,432,A,pending,0,
src/geospatial/probe/probe.h,139,A,pending,0,
src/geospatial/products/product_adapters.cpp,716,A,pending,0,
src/geospatial/products/product_adapters.h,111,A,pending,0,
src/geospatial/products/product_registry.cpp,958,A,pending,0,
src/geospatial/products/product_registry.h,119,A,pending,0,
src/geospatial/raster/raster_reader.cpp,624,A,pending,0,
src/geospatial/raster/raster_reader.h,213,A,pending,0,
src/geospatial/raster/raster_writer.cpp,421,A,pending,0,
src/geospatial/raster/raster_writer.h,109,A,pending,0,
src/geospatial/remote/http_fetch.cpp,359,A,pending,0,
src/geospatial/remote/http_fetch.h,102,A,pending,0,
src/geospatial/remote/probe_remote.cpp,217,A,pending,0,
src/geospatial/remote/probe_remote.h,58,A,pending,0,
src/geospatial/remote/range_cache.cpp,1422,A,pending,0,
src/geospatial/remote/range_cache.h,151,A,pending,0,
src/geospatial/remote/range_cache_disk.cpp,419,A,pending,0,
src/geospatial/remote/range_cache_disk.h,88,A,pending,0,
src/geospatial/remote/remote_identity_resolver.cpp,194,A,pending,0,
src/geospatial/remote/remote_identity_resolver.h,52,A,pending,0,
src/geospatial/remote/remote_identity_token.cpp,128,A,pending,0,
src/geospatial/remote/remote_identity_token.h,75,A,pending,0,
src/geospatial/remote/remote_source_validator.cpp,584,A,pending,0,
src/geospatial/remote/remote_source_validator.h,183,A,pending,0,
src/geospatial/stac/stac_client.cpp,837,A,pending,0,
src/geospatial/stac/stac_client.h,236,A,pending,0,
src/geospatial/stac/stac_mapper.cpp,449,A,pending,0,
src/geospatial/stac/stac_mapper.h,109,A,pending,0,
src/geospatial/util/atomic_fs.cpp,393,A,pending,0,
src/geospatial/util/atomic_fs.h,76,A,pending,0,
src/geospatial/util/gdal_compat.h,62,A,pending,0,
src/geospatial/util/resource_uri.cpp,802,A,pending,0,
src/geospatial/util/resource_uri.h,126,A,pending,0,
src/geospatial/util/sha256.cpp,168,A,pending,0,
src/geospatial/util/sha256.h,63,A,pending,0,
src/geospatial/util/time_normalization.cpp,241,A,pending,0,
src/geospatial/util/time_normalization.h,64,A,pending,0,
src/geospatial/vector/vector_reader.cpp,454,A,pending,0,
src/geospatial/vector/vector_reader.h,155,A,pending,0,
src/geospatial/vector/vector_writer.cpp,435,A,pending,0,
src/geospatial/vector/vector_writer.h,102,A,pending,0,
src/data/CMakeLists.txt,125,A,pending,0,
src/data/artifact_object_pool.cpp,431,A,pending,0,
src/data/artifact_object_pool.h,114,A,pending,0,
src/data/artifact_store.cpp,690,A,pending,0,
src/data/artifact_store.h,159,A,pending,0,
src/data/asset_types.cpp,37,A,pending,0,
src/data/asset_types.h,158,A,pending,0,
src/data/band_role.h,107,A,pending,0,
src/data/collection_types.cpp,37,A,pending,0,
src/data/collection_types.h,81,A,pending,0,
src/data/data_asset.cpp,100,A,pending,0,
src/data/data_asset.h,528,A,pending,0,
src/data/data_manager.cpp,2490,A,pending,0,
src/data/data_manager.h,391,A,pending,0,
src/data/data_result.h,149,A,pending,0,
src/data/derivation_record.cpp,494,A,pending,0,
src/data/derivation_record.h,210,A,pending,0,
src/data/execution_fingerprint.cpp,776,A,pending,0,
src/data/execution_fingerprint.h,321,A,pending,0,
src/data/execution_identity_bridge.cpp,179,A,pending,0,
src/data/execution_identity_bridge.h,48,A,pending,0,
src/data/execution_identity_resolver.cpp,22,A,pending,0,
src/data/execution_identity_resolver.h,52,A,pending,0,
src/data/governance/governance_store.cpp,2535,A,pending,0,
src/data/governance/governance_store.h,244,A,pending,0,
src/data/governance/governance_types.cpp,209,A,pending,0,
src/data/governance/governance_types.h,345,A,pending,0,
src/data/governance/import_center.cpp,266,A,pending,0,
src/data/governance/import_center.h,88,A,pending,0,
src/data/governance/metadata_pipeline.cpp,258,A,pending,0,
src/data/governance/metadata_pipeline.h,86,A,pending,0,
src/data/governance/relink_service.cpp,229,A,pending,0,
src/data/governance/relink_service.h,78,A,pending,0,
src/data/governance/repro_bundle.cpp,270,A,pending,0,
src/data/governance/repro_bundle.h,67,A,pending,0,
src/data/governance/workspace_lifecycle.cpp,386,A,pending,0,
src/data/governance/workspace_lifecycle.h,167,A,pending,0,
src/data/governance/workspace_service.cpp,1312,A,pending,0,
src/data/governance/workspace_service.h,218,A,pending,0,
src/data/governance/workspace_validator.cpp,324,A,pending,0,
src/data/governance/workspace_validator.h,55,A,pending,0,
src/data/internal/network_probe.h,69,A,pending,0,
src/data/internal/source_provider.h,39,A,pending,0,
src/data/internal/source_provider_registry.cpp,35,A,pending,0,
src/data/internal/source_provider_registry.h,37,A,pending,0,
src/data/processing_asset_resolver.cpp,92,A,pending,0,
src/data/processing_asset_resolver.h,134,A,pending,0,
src/data/providers/gdal_raster_source_provider.cpp,385,A,pending,0,
src/data/providers/gdal_raster_source_provider.h,26,A,pending,0,
src/data/providers/gdal_runtime.cpp,20,A,pending,0,
src/data/providers/gdal_runtime.h,13,A,pending,0,
src/data/providers/ogr_vector_source_provider.cpp,186,A,pending,0,
src/data/providers/ogr_vector_source_provider.h,20,A,pending,0,
src/data/providers/remote_map_provider_common.cpp,80,A,pending,0,
src/data/providers/remote_map_provider_common.h,35,A,pending,0,
src/data/providers/remote_source_cache.cpp,263,A,pending,0,
src/data/providers/remote_source_cache.h,148,A,pending,0,
src/data/providers/tms_source_provider.cpp,26,A,pending,0,
src/data/providers/tms_source_provider.h,27,A,pending,0,
src/data/providers/virtual_raster_source_provider.cpp,440,A,pending,0,
src/data/providers/virtual_raster_source_provider.h,58,A,pending,0,
src/data/providers/wms_source_provider.cpp,28,A,pending,0,
src/data/providers/wms_source_provider.h,29,A,pending,0,
src/data/providers/wmts_source_provider.cpp,26,A,pending,0,
src/data/providers/wmts_source_provider.h,27,A,pending,0,
src/data/providers/xyz_source_provider.cpp,86,A,pending,0,
src/data/providers/xyz_source_provider.h,34,A,pending,0,
src/data/raster_grid_compat.cpp,317,A,pending,0,
src/data/raster_grid_compat.h,94,A,pending,0,
src/data/source_descriptor.cpp,24,A,pending,0,
src/data/source_descriptor.h,39,A,pending,0,
src/data/temporal_workspace_types.h,66,A,pending,0,
src/data/virtual_raster_preflight.cpp,315,A,pending,0,
src/data/virtual_raster_preflight.h,35,A,pending,0,
src/data/virtual_raster_recipe.cpp,207,A,pending,0,
src/data/virtual_raster_recipe.h,121,A,pending,0,
src/data/workspace_catalog.cpp,431,A,pending,0,
src/data/workspace_catalog.h,114,A,pending,0,
src/analysis/CMakeLists.txt,40,A,pending,0,
src/analysis/classification/CMakeLists.txt,58,A,pending,0,
src/analysis/classification/rs_accuracy_assessment.cpp,98,A,pending,0,
src/analysis/classification/rs_accuracy_assessment.h,48,A,pending,0,
src/analysis/classification/rs_class_def.cpp,1,A,pending,0,
src/analysis/classification/rs_class_def.h,25,A,pending,0,
src/analysis/classification/rs_classification_pipeline.cpp,1059,A,pending,0,
src/analysis/classification/rs_classification_pipeline.h,213,A,pending,0,
src/analysis/classification/rs_classification_project.cpp,110,A,pending,0,
src/analysis/classification/rs_classification_project.h,54,A,pending,0,
src/analysis/classification/rs_classification_split.cpp,176,A,pending,0,
src/analysis/classification/rs_classification_split.h,46,A,pending,0,
src/analysis/classification/rs_classification_utils.h,35,A,pending,0,
src/analysis/classification/rs_classifier_backend.cpp,9,A,pending,0,
src/analysis/classification/rs_classifier_backend.h,64,A,pending,0,
src/analysis/classification/rs_classifier_backend_factory.cpp,53,A,pending,0,
src/analysis/classification/rs_classifier_backend_factory.h,60,A,pending,0,
src/analysis/classification/rs_classifier_cv_backend.h,126,A,pending,0,
src/analysis/classification/rs_classifier_isodata.cpp,378,A,pending,0,
src/analysis/classification/rs_classifier_isodata.h,50,A,pending,0,
src/analysis/classification/rs_classifier_kmeans.cpp,212,A,pending,0,
src/analysis/classification/rs_classifier_kmeans.h,39,A,pending,0,
src/analysis/classification/rs_classifier_knn.cpp,11,A,pending,0,
src/analysis/classification/rs_classifier_knn.h,21,A,pending,0,
src/analysis/classification/rs_classifier_mlp.cpp,288,A,pending,0,
src/analysis/classification/rs_classifier_mlp.h,35,A,pending,0,
src/analysis/classification/rs_classifier_normalbayes.cpp,100,A,pending,0,
src/analysis/classification/rs_classifier_normalbayes.h,24,A,pending,0,
src/analysis/classification/rs_classifier_random_forest.cpp,188,A,pending,0,
src/analysis/classification/rs_classifier_random_forest.h,33,A,pending,0,
src/analysis/classification/rs_classifier_statistical.cpp,166,A,pending,0,
src/analysis/classification/rs_classifier_statistical.h,49,A,pending,0,
src/analysis/classification/rs_classifier_svm.cpp,29,A,pending,0,
src/analysis/classification/rs_classifier_svm.h,18,A,pending,0,
src/analysis/classification/rs_cross_validation.cpp,232,A,pending,0,
src/analysis/classification/rs_cross_validation.h,49,A,pending,0,
src/analysis/classification/rs_feature_scaler.cpp,165,A,pending,0,
src/analysis/classification/rs_feature_scaler.h,37,A,pending,0,
src/analysis/classification/rs_flood_fill.cpp,68,A,pending,0,
src/analysis/classification/rs_flood_fill.h,31,A,pending,0,
src/analysis/classification/rs_hungarian_assignment.cpp,128,A,pending,0,
src/analysis/classification/rs_hungarian_assignment.h,31,A,pending,0,
src/analysis/classification/rs_jm_separability.cpp,127,A,pending,0,
src/analysis/classification/rs_jm_separability.h,58,A,pending,0,
src/analysis/classification/rs_pixel_ignore_options.cpp,54,A,pending,0,
src/analysis/classification/rs_pixel_ignore_options.h,104,A,pending,0,
src/analysis/classification/rs_pixel_rasterizer.cpp,165,A,pending,0,
src/analysis/classification/rs_pixel_rasterizer.h,33,A,pending,0,
src/analysis/classification/rs_pixel_window.cpp,69,A,pending,0,
src/analysis/classification/rs_pixel_window.h,35,A,pending,0,
src/analysis/classification/rs_post_process.cpp,853,A,pending,0,
src/analysis/classification/rs_post_process.h,107,A,pending,0,
src/analysis/classification/rs_roi.cpp,1,A,pending,0,
src/analysis/classification/rs_roi.h,27,A,pending,0,
src/analysis/classification/rs_roi_collection.cpp,74,A,pending,0,
src/analysis/classification/rs_roi_collection.h,42,A,pending,0,
src/analysis/classification/rs_roi_io.cpp,194,A,pending,0,
src/analysis/classification/rs_roi_io.h,40,A,pending,0,
src/analysis/classification/rs_training_data_extraction.cpp,535,A,pending,0,
src/analysis/classification/rs_training_data_extraction.h,128,A,pending,0,
src/analysis/georeferencing/qgsgcppoint.cpp,65,A,pending,0,
src/analysis/georeferencing/qgsgcppoint.h,148,A,pending,0,
src/analysis/georeferencing/qgsgcptransformer.cpp,614,A,pending,0,
src/analysis/georeferencing/qgsgcptransformer.h,310,A,pending,0,
src/analysis/georeferencing/qgsleastsquares.cpp,404,A,pending,0,
src/analysis/georeferencing/qgsleastsquares.h,75,A,pending,0,
src/analysis/georeferencing/qgsrpcgcptransformer.cpp,331,A,pending,0,
src/analysis/georeferencing/qgsrpcgcptransformer.h,114,A,pending,0,
src/analysis/qgis_analysis_export.h,18,A,pending,0,
src/analysis/segmentation/CMakeLists.txt,24,A,pending,0,
src/analysis/segmentation/rs_class_raster.cpp,489,A,pending,0,
src/analysis/segmentation/rs_class_raster.h,41,A,pending,0,
src/analysis/segmentation/rs_hierarchy_class_consolidator.cpp,122,A,pending,0,
src/analysis/segmentation/rs_hierarchy_class_consolidator.h,26,A,pending,0,
src/analysis/segmentation/rs_hierarchy_features.cpp,107,A,pending,0,
src/analysis/segmentation/rs_hierarchy_features.h,59,A,pending,0,
src/analysis/segmentation/rs_majority_vote.h,38,A,pending,0,
src/analysis/segmentation/rs_multires_segmenter.cpp,741,A,pending,0,
src/analysis/segmentation/rs_multires_segmenter.h,167,A,pending,0,
src/analysis/segmentation/rs_object_classify.cpp,181,A,pending,0,
src/analysis/segmentation/rs_object_classify.h,46,A,pending,0,
src/analysis/segmentation/rs_object_hierarchy.cpp,325,A,pending,0,
src/analysis/segmentation/rs_object_hierarchy.h,82,A,pending,0,
src/analysis/segmentation/rs_otb_segmenter.cpp,149,A,pending,0,
src/analysis/segmentation/rs_otb_segmenter.h,20,A,pending,0,
src/analysis/segmentation/rs_parent_link.cpp,69,A,pending,0,
src/analysis/segmentation/rs_parent_link.h,41,A,pending,0,
src/analysis/segmentation/rs_roi_labeler.cpp,217,A,pending,0,
src/analysis/segmentation/rs_roi_labeler.h,50,A,pending,0,
src/analysis/segmentation/rs_segment_features.cpp,558,A,pending,0,
src/analysis/segmentation/rs_segment_features.h,104,A,pending,0,
src/analysis/segmentation/rs_segment_map.cpp,331,A,pending,0,
src/analysis/segmentation/rs_segment_map.h,107,A,pending,0,
src/analysis/segmentation/rs_segmenter_port.h,52,A,pending,0,
src/analysis/segmentation/rs_simple_segmenter.cpp,601,A,pending,0,
src/analysis/segmentation/rs_simple_segmenter.h,69,A,pending,0,
src/sdk/CMakeLists.txt,175,A,pending,0,
src/sdk/exprs/exit_codes.h,26,A,pending,0,
src/sdk/exprs/external_process.cpp,1087,A,pending,0,
src/sdk/exprs/external_process.h,88,A,pending,0,
src/sdk/exprs/host_protocol.h,50,A,pending,0,
src/sdk/exprs/ipc_channel.cpp,604,A,pending,0,
src/sdk/exprs/ipc_channel.h,195,A,pending,0,
src/sdk/exprs/ipc_envelope.cpp,298,A,pending,0,
src/sdk/exprs/ipc_envelope.h,102,A,pending,0,
src/sdk/exprs/ipc_frame.cpp,172,A,pending,0,
src/sdk/exprs/ipc_frame.h,94,A,pending,0,
src/sdk/exprs/ipc_stream.cpp,329,A,pending,0,
src/sdk/exprs/ipc_stream.h,36,A,pending,0,
src/sdk/exprs/msvc_posix_shim.h,204,A,pending,0,
src/sdk/exprs/path_policy.cpp,143,A,pending,0,
src/sdk/exprs/path_policy.h,75,A,pending,0,
src/sdk/exprs/plugin_capabilities.cpp,469,A,pending,0,
src/sdk/exprs/plugin_capabilities.h,143,A,pending,0,
src/sdk/exprs/plugin_diagnostics.cpp,232,A,pending,0,
src/sdk/exprs/plugin_diagnostics.h,157,A,pending,0,
src/sdk/exprs/plugin_discovery.cpp,327,A,pending,0,
src/sdk/exprs/plugin_discovery.h,55,A,pending,0,
src/sdk/exprs/plugin_host_runtime.h,56,A,pending,0,
src/sdk/exprs/plugin_index.cpp,175,A,pending,0,
src/sdk/exprs/plugin_index.h,66,A,pending,0,
src/sdk/exprs/plugin_interface.h,253,A,pending,0,
src/sdk/exprs/plugin_loader.cpp,571,A,pending,0,
src/sdk/exprs/plugin_loader.h,135,A,pending,0,
src/sdk/exprs/plugin_manifest.cpp,792,A,pending,0,
src/sdk/exprs/plugin_manifest.h,257,A,pending,0,
src/sdk/exprs/plugin_package.cpp,780,A,pending,0,
src/sdk/exprs/plugin_package.h,58,A,pending,0,
src/sdk/exprs/plugin_permissions.cpp,160,A,pending,0,
src/sdk/exprs/plugin_permissions.h,71,A,pending,0,
src/sdk/exprs/plugin_quotas.cpp,168,A,pending,0,
src/sdk/exprs/plugin_quotas.h,62,A,pending,0,
src/sdk/exprs/plugin_record.cpp,122,A,pending,0,
src/sdk/exprs/plugin_record.h,67,A,pending,0,
src/sdk/exprs/plugin_registry.cpp,952,A,pending,0,
src/sdk/exprs/plugin_registry.h,159,A,pending,0,
src/sdk/exprs/plugin_ui.h,77,A,pending,0,
src/sdk/exprs/plugin_ui_schema.cpp,506,A,pending,0,
src/sdk/exprs/plugin_ui_schema.h,130,A,pending,0,
src/sdk/exprs/plugin_validator.cpp,521,A,pending,0,
src/sdk/exprs/plugin_validator.h,53,A,pending,0,
src/sdk/exprs/version.h,88,A,pending,0,
src/sdk/exprs/workflow_builder.cpp,137,A,pending,0,
src/sdk/exprs/workflow_builder.h,67,A,pending,0,
src/sdk/exprs/workflow_schema.cpp,178,A,pending,0,
src/sdk/exprs/workflow_schema.h,46,A,pending,0,
src/dataset/CMakeLists.txt,85,A,pending,0,
src/dataset/annotation.cpp,153,A,pending,0,
src/dataset/annotation.h,115,A,pending,0,
src/dataset/dataset_fingerprint.cpp,33,A,pending,0,
src/dataset/dataset_fingerprint.h,51,A,pending,0,
src/dataset/dataset_ids.cpp,49,A,pending,0,
src/dataset/dataset_ids.h,45,A,pending,0,
src/dataset/dataset_manifest.cpp,322,A,pending,0,
src/dataset/dataset_manifest.h,190,A,pending,0,
src/dataset/dataset_quality.cpp,301,A,pending,0,
src/dataset/dataset_quality.h,125,A,pending,0,
src/dataset/dataset_store.cpp,1181,A,pending,0,
src/dataset/dataset_store.h,297,A,pending,0,
src/dataset/dataset_store_facets.cpp,327,A,pending,0,
src/dataset/dataset_store_impl.h,141,A,pending,0,
src/dataset/dataset_store_samples.cpp,499,A,pending,0,
src/dataset/dataset_store_splits.cpp,233,A,pending,0,
src/dataset/dataset_types.cpp,357,A,pending,0,
src/dataset/dataset_types.h,223,A,pending,0,
src/dataset/dataset_version.cpp,108,A,pending,0,
src/dataset/dataset_version.h,99,A,pending,0,
src/dataset/deterministic_random.cpp,30,A,pending,0,
src/dataset/deterministic_random.h,144,A,pending,0,
src/dataset/fold_audit.cpp,191,A,pending,0,
src/dataset/fold_audit.h,91,A,pending,0,
src/dataset/label_schema.cpp,397,A,pending,0,
src/dataset/label_schema.h,188,A,pending,0,
src/dataset/leakage_audit.cpp,614,A,pending,0,
src/dataset/leakage_audit.h,150,A,pending,0,
src/dataset/patch_generator.cpp,383,A,pending,0,
src/dataset/patch_generator.h,109,A,pending,0,
src/dataset/sample.cpp,560,A,pending,0,
src/dataset/sample.h,282,A,pending,0,
src/dataset/sample_promotion.cpp,495,A,pending,0,
src/dataset/sample_promotion.h,174,A,pending,0,
src/dataset/split.cpp,1238,A,pending,0,
src/dataset/split.h,193,A,pending,0,
src/dataset/wkt.cpp,231,A,pending,0,
src/dataset/wkt.h,53,A,pending,0,
src/experiment/CMakeLists.txt,70,A,pending,0,
src/experiment/bridge/CMakeLists.txt,42,A,pending,0,
src/experiment/bridge/workflow_experiment_adapter.cpp,476,A,pending,0,
src/experiment/bridge/workflow_experiment_adapter.h,138,A,pending,0,
src/experiment/comparison_ext.cpp,306,A,pending,0,
src/experiment/comparison_ext.h,85,A,pending,0,
src/experiment/evaluation.cpp,640,A,pending,0,
src/experiment/evaluation.h,229,A,pending,0,
src/experiment/evidence.cpp,225,A,pending,0,
src/experiment/evidence.h,84,A,pending,0,
src/experiment/experiment_ids.cpp,74,A,pending,0,
src/experiment/experiment_ids.h,55,A,pending,0,
src/experiment/experiment_matrix.cpp,528,A,pending,0,
src/experiment/experiment_matrix.h,163,A,pending,0,
src/experiment/experiment_store.cpp,1020,A,pending,0,
src/experiment/experiment_store.h,111,A,pending,0,
src/experiment/experiment_types.cpp,747,A,pending,0,
src/experiment/experiment_types.h,334,A,pending,0,
src/experiment/lineage.cpp,204,A,pending,0,
src/experiment/lineage.h,104,A,pending,0,
src/experiment/metric_path.h,37,A,pending,0,
src/experiment/promotion.cpp,247,A,pending,0,
src/experiment/promotion.h,92,A,pending,0,
src/experiment/replay_deviation.cpp,182,A,pending,0,
src/experiment/replay_deviation.h,70,A,pending,0,
src/experiment/replay_readiness.cpp,286,A,pending,0,
src/experiment/replay_readiness.h,79,A,pending,0,
src/experiment/reproduction_bundle.cpp,496,A,pending,0,
src/experiment/reproduction_bundle.h,106,A,pending,0,
src/experiment/run_bridge.cpp,591,A,pending,0,
src/experiment/run_bridge.h,202,A,pending,0,
src/experiment/run_recorder.cpp,319,A,pending,0,
src/experiment/run_recorder.h,135,A,pending,0,
src/workflow/CMakeLists.txt,89,A,pending,0,
src/workflow/artifact_gc.cpp,267,A,pending,0,
src/workflow/artifact_gc.h,73,A,pending,0,
src/workflow/builtin_definitions.cpp,387,A,pending,0,
src/workflow/builtin_definitions.h,12,A,pending,0,
src/workflow/placeholder_grammar.cpp,275,A,pending,0,
src/workflow/placeholder_grammar.h,62,A,pending,0,
src/workflow/workflow_checkpoint.cpp,362,A,pending,0,
src/workflow/workflow_checkpoint.h,68,A,pending,0,
src/workflow/workflow_definition.cpp,341,A,pending,0,
src/workflow/workflow_definition.h,22,A,pending,0,
src/workflow/workflow_gate.cpp,133,A,pending,0,
src/workflow/workflow_gate.h,15,A,pending,0,
src/workflow/workflow_run.cpp,712,A,pending,0,
src/workflow/workflow_run.h,183,A,pending,0,
src/workflow/workflow_run_coordinator.cpp,1379,A,pending,0,
src/workflow/workflow_run_coordinator.h,239,A,pending,0,
src/workflow/workflow_run_lock.cpp,215,A,pending,0,
src/workflow/workflow_run_lock.h,81,A,pending,0,
src/workflow/workflow_runtime.cpp,815,A,pending,0,
